season,match_id,team_a,team_b,team_a_score,team_b_score,winner,date,venue,strength_a,strength_b
10,PKL_S10_M116,Dabang Delhi KC,Bengal Warriors,34,42,Bengal Warriors,2023-04-26,Chennai,0.8822403303005282,0.7803247491163694
10,PKL_S10_M117,Patna Pirates,Bengaluru Bulls,36,36,Bengaluru Bulls,2023-04-27,Delhi,0.8432141308840884,0.6506199044820564
10,PKL_S10_M118,Tamil Thalaivas,Bengaluru Bulls,37,37,Tamil Thalaivas,2023-04-28,Patna,0.7415854288487923,0.6506199044820564
10,PKL_S10_M119,U Mumba,Puneri Paltan,34,25,U Mumba,2023-04-29,Pune,0.7615775005456652,0.7197691747261206
10,PKL_S10_M120,Haryana Steelers,Jaipur Pink Panthers,29,33,Jaipur Pink Panthers,2023-04-30,Pune,0.7142263295038134,0.7578600927548539
10,PKL_S10_M121,U Mumba,Tamil Thalaivas,37,25,U Mumba,2023-05-01,Lucknow,0.7615775005456652,0.7415854288487923
10,PKL_S10_M122,Telugu Titans,Puneri Paltan,31,37,Puneri Paltan,2023-05-02,Mumbai,0.6640322461092611,0.7197691747261206
10,PKL_S10_M123,Dabang Delhi KC,Bengaluru Bulls,32,29,Dabang Delhi KC,2023-05-03,Mumbai,0.8822403303005282,0.6506199044820564
10,PKL_S10_M124,Bengal Warriors,U Mumba,32,34,Bengal Warriors,2023-05-04,Kolkata,0.7803247491163694,0.7615775005456652
10,PKL_S10_M125,Telugu Titans,Dabang Delhi KC,35,36,Telugu Titans,2023-05-05,Pune,0.6640322461092611,0.8822403303005282
10,PKL_S10_M126,Haryana Steelers,Jaipur Pink Panthers,32,27,Haryana Steelers,2023-05-06,Mumbai,0.7142263295038134,0.7578600927548539
10,PKL_S10_M127,Jaipur Pink Panthers,U Mumba,36,36,Jaipur Pink Panthers,2023-05-07,Bengaluru,0.7578600927548539,0.7615775005456652
10,PKL_S10_M128,Haryana Steelers,Puneri Paltan,35,27,Haryana Steelers,2023-05-08,Delhi,0.7142263295038134,0.7197691747261206
10,PKL_S10_M129,UP Yoddhas,Gujarat Giants,38,33,UP Yoddhas,2023-05-09,Pune,0.756181220607264,0.7235530874371131
10,PKL_S10_M130,Puneri Paltan,Tamil Thalaivas,36,44,Tamil Thalaivas,2023-05-10,Pune,0.7197691747261206,0.7415854288487923
10,PKL_S10_M131,Dabang Delhi KC,Bengaluru Bulls,34,44,Bengaluru Bulls,2023-05-11,Haryana,0.8822403303005282,0.6506199044820564
10,PKL_S10_M132,UP Yoddhas,Jaipur Pink Panthers,28,41,Jaipur Pink Panthers,2023-05-12,Hyderabad,0.756181220607264,0.7578600927548539
